,idno,gndr,agea,region,prtvtddk,edlvddk,infqbst,grspnum
1211,133068,Male,55,DK05,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,31500.0
1212,133120,Female,33,DK01,Enhedslisten - Unity List - The Red-Green Alliance,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,27000.0
1213,133270,Male,71,DK03,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1214,133280,Female,68,DK04,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1215,133286,Female,77,DK04,Socialdemokratiet - The Social democrats,Folkeskole 9.-10. klasse,Monthly,
1216,133303,Male,38,DK04,Enhedslisten - Unity List - The Red-Green Alliance,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Annual,1000000.0
1217,133322,Male,45,DK03,Liberal Alliance - Liberal Alliance,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,70000.0
1218,133413,Female,58,DK02,Dansk Folkeparti - Danish People's Party,Folkeskole 9.-10. klasse,Weekly,888.0
1219,133427,Male,53,DK03,Not applicable,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,30000.0
1220,133428,Female,47,DK03,Det Radikale Venstre - The Radical Liberal Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,29000.0
1221,133529,Female,33,DK04,Enhedslisten - Unity List - The Red-Green Alliance,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,35000.0
1222,133546,Male,32,DK04,Socialdemokratiet - The Social democrats,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,46500.0
1223,133589,Male,25,DK04,Not applicable,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",Monthly,31000.0
1224,133621,Male,29,DK05,Socialdemokratiet - The Social democrats,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",Not applicable,
1225,133640,Female,45,DK01,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1226,133669,Male,66,DK01,SF Socialistisk Folkeparti - Socialist People's Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,29000.0
1227,133675,Male,32,DK02,Other,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,38000.0
1228,133683,Female,16,DK01,Not applicable,Folkeskole 9.-10. klasse,Not applicable,
1229,133699,Female,77,DK01,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1230,133835,Female,65,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,
1231,133842,Male,68,DK04,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1232,133917,Male,69,DK01,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1233,133970,Male,62,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,70000.0
1234,133972,Male,19,DK02,Not applicable,Folkeskole 9.-10. klasse,No answer,
1235,134109,Female,42,DK04,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,25000.0
1236,134129,Female,74,DK03,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1237,134144,Female,60,DK03,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",Monthly,
1238,134222,Male,37,DK01,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,34000.0
1239,134236,Female,60,DK05,Socialdemokratiet - The Social democrats,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,
1240,134311,Male,24,DK01,Enhedslisten - Unity List - The Red-Green Alliance,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,26500.0
1241,134319,Female,47,DK04,Refusal,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,39000.0
1242,134333,Male,21,DK01,Not applicable,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",Monthly,25000.0
1243,134358,Female,85,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party",Folkeskole 6.-8. klasse,Monthly,
1244,134376,Female,49,DK03,Liberal Alliance - Liberal Alliance,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Not applicable,
1245,134382,Female,82,DK04,"Venstre, Danmarks Liberale Parti - The Liberal Party","Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1246,134584,Female,31,DK02,Socialdemokratiet - The Social democrats,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,26000.0
1247,134743,Female,32,DK03,Det Konservative Folkeparti - Conservative People's Party,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,34000.0
1248,134747,Male,76,DK03,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1249,134774,Male,66,DK02,Not applicable,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Annual,
1250,134868,Male,84,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Annual,
1251,134875,Male,90,DK04,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",No answer,
1252,134893,Male,42,DK01,Liberal Alliance - Liberal Alliance,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1253,134941,Male,87,DK03,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Refusal,
1254,134970,Male,21,DK03,Not applicable,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",No answer,28000.0
1255,135018,Male,37,DK05,Not applicable,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,34000.0
1256,135022,Male,29,DK03,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,40000.0
1257,135153,Female,48,DK03,"Venstre, Danmarks Liberale Parti - The Liberal Party","Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,27500.0
1258,135200,Male,64,DK05,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1259,135221,Female,69,DK04,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1260,135225,Female,35,DK04,Socialdemokratiet - The Social democrats,Folkeskole 9.-10. klasse,Monthly,22000.0
1261,135226,Male,64,DK05,Other,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,28000.0
1262,135291,Female,26,DK03,Not applicable,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Not applicable,
1263,135394,Male,74,DK03,Socialdemokratiet - The Social democrats,Folkeskole 6.-8. klasse,No answer,
1264,135405,Female,70,DK05,"Venstre, Danmarks Liberale Parti - The Liberal Party","Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1265,135466,Male,59,DK02,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,30000.0
1266,135470,Female,49,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,20000.0
1267,135553,Male,61,DK05,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,36000.0
1268,135568,Male,23,DK04,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Not applicable,
1269,135589,Female,21,DK03,Socialdemokratiet - The Social democrats,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",Monthly,
1270,135596,Female,24,DK02,Don't know,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,
1271,135687,Male,72,DK02,Socialdemokratiet - The Social democrats,Folkeskole 6.-8. klasse,Monthly,
1272,135762,Male,15,DK04,Not applicable,Folkeskole 6.-8. klasse,Monthly,
1273,135810,Female,43,DK04,SF Socialistisk Folkeparti - Socialist People's Party,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,44000.0
1274,135858,Female,37,DK05,Det Konservative Folkeparti - Conservative People's Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,42200.0
1275,135877,Female,71,DK04,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1276,135905,Male,37,DK01,Refusal,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,62000.0
1277,135914,Male,18,DK04,Not applicable,Folkeskole 9.-10. klasse,Monthly,2300.0
1278,135935,Female,34,DK02,SF Socialistisk Folkeparti - Socialist People's Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,27000.0
1279,135974,Male,61,DK04,Not applicable,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1280,136011,Female,26,DK02,Not applicable,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,25000.0
1281,136043,Male,53,DK03,No answer,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,36000.0
1282,136078,Female,44,DK03,"Venstre, Danmarks Liberale Parti - The Liberal Party","Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,35000.0
1283,136135,Male,51,DK05,"Venstre, Danmarks Liberale Parti - The Liberal Party","Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Annual,1000000.0
1284,136172,Male,51,DK03,Det Radikale Venstre - The Radical Liberal Party,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,78000.0
1285,136186,Male,80,DK03,Refusal,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1286,136193,Female,73,DK04,Socialdemokratiet - The Social democrats,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",Monthly,
1287,136301,Female,63,DK04,Enhedslisten - Unity List - The Red-Green Alliance,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,36000.0
1288,136400,Male,46,DK01,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,47500.0
1289,136429,Female,59,DK04,Not applicable,Folkeskole 9.-10. klasse,Monthly,18000.0
1290,136438,Male,63,DK03,Dansk Folkeparti - Danish People's Party,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",Monthly,41500.0
1291,136447,Female,67,DK03,SF Socialistisk Folkeparti - Socialist People's Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1292,136455,Male,32,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",Monthly,40000.0
1293,136496,Female,51,DK03,Not applicable,Folkeskole 6.-8. klasse,Monthly,
1294,136537,Female,17,DK02,Not applicable,Folkeskole 9.-10. klasse,Monthly,
1295,136559,Male,57,DK02,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,24500.0
1296,136562,Male,33,DK03,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,55000.0
1297,136662,Male,46,DK02,Det Konservative Folkeparti - Conservative People's Party,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Annual,1425000.0
1298,136690,Female,62,DK05,Refusal,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,
1299,136700,Male,50,DK02,Det Radikale Venstre - The Radical Liberal Party,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,45000.0
1300,136756,Male,45,DK02,Dansk Folkeparti - Danish People's Party,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",Monthly,30000.0
1301,136806,Male,61,DK05,Socialdemokratiet - The Social democrats,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,40000.0
1302,136837,Female,41,DK03,Kristendemokraterne - Christian Democrats,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,34000.0
1303,136941,Male,47,DK03,Socialdemokratiet - The Social democrats,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,26000.0
1304,136942,Female,58,DK04,Socialdemokratiet - The Social democrats,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,39000.0
1305,137015,Male,16,DK05,Not applicable,Folkeskole 9.-10. klasse,Not applicable,
1306,137033,Male,40,DK04,Dansk Folkeparti - Danish People's Party,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",Monthly,27000.0
1307,137116,Male,90,DK03,Dansk Folkeparti - Danish People's Party,Folkeskole 6.-8. klasse,Annual,
1308,137141,Female,52,DK02,Dansk Folkeparti - Danish People's Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,37000.0
1309,137220,Male,25,DK04,Dansk Folkeparti - Danish People's Party,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,24400.0
1310,137226,Female,72,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1311,137237,Female,39,DK01,"Venstre, Danmarks Liberale Parti - The Liberal Party","Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,23000.0
1312,137434,Female,74,DK01,SF Socialistisk Folkeparti - Socialist People's Party,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1313,137455,Female,62,DK01,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1314,137482,Male,72,DK03,Det Radikale Venstre - The Radical Liberal Party,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,
1315,137500,Male,19,DK02,Not applicable,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",Monthly,11500.0
1316,137618,Female,28,DK01,"Venstre, Danmarks Liberale Parti - The Liberal Party","Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1317,137712,Male,35,DK04,"Venstre, Danmarks Liberale Parti - The Liberal Party",Universitetsbachelor. 1. del af kandidatuddannelse,Monthly,55000.0
1318,137715,Female,70,DK05,"Venstre, Danmarks Liberale Parti - The Liberal Party","Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,
1319,137723,Male,19,DK04,Not applicable,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",Monthly,10000.0
1320,137738,Female,75,DK03,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1321,137864,Female,30,DK04,Not applicable,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Monthly,15000.0
1322,137906,Female,27,DK04,Socialdemokratiet - The Social democrats,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,25000.0
1323,137972,Female,23,DK02,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Weekly,
1324,138036,Female,53,DK04,Not applicable,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Not applicable,
1325,138097,Male,61,DK04,SF Socialistisk Folkeparti - Socialist People's Party,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,49000.0
1326,138187,Male,34,DK04,Not applicable,Universitetsbachelor. 1. del af kandidatuddannelse,Monthly,
1327,138204,Female,54,DK04,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,42000.0
1328,138302,Female,35,DK04,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Weekly,
1329,138400,Male,69,DK01,Socialdemokratiet - The Social democrats,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",Monthly,
1330,138455,Male,59,DK04,Alternativet - The Alternative,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",Annual,
1331,138500,Female,36,DK04,Det Konservative Folkeparti - Conservative People's Party,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",Monthly,27000.0
1332,138508,Female,53,DK02,Dansk Folkeparti - Danish People's Party,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",Monthly,
1333,138600,Male,54,DK05,Socialdemokratiet - The Social democrats,Folkeskole 9.-10. klasse,Monthly,42000.0
1334,138604,Male,64,DK02,"Venstre, Danmarks Liberale Parti - The Liberal Party",Other,Annual,230000.0
